region,year,listing_count,avg_price,median_price,min_price,max_price,price_stddev,yoy_growth_pct
GA,2022.0,444,208973.1306981982,193546.97,106714.85,384906.39,67166.36919369,-11.917851450032114
AR,2022.0,240,162537.55370833335,164729.245,55106.35,327104.19,56364.91389638,-14.889266930916046
NH,2022.0,60,356252.7046666667,394936.005,196160.64,440325.6,82724.9388831,139.74856741436534
MO,2022.0,300,193213.36103333332,189412.835,95065.02,290095.68,45263.14013985,-52.039613354573746
NJ,2022.0,48,390699.18916666665,326086.56999999995,211421.0,697500.51,174205.24636229,72.1565331092795
SD,2022.0,132,279036.6968939394,268318.4,188057.04,434538.99,63168.06105693,-17.715593132216366
FL,2022.0,348,352573.0165804598,337737.365,183521.62,986321.97,140636.29800754,25.871861564469654
TN,2023.0,312,258204.585,243657.88,142731.72,446598.9,70531.86249006,-27.85581186730701
AL,2023.0,240,205817.27995833333,189353.725,83463.81,382788.49,65139.77871298,-22.287050597337544
SD,2023.0,132,286312.59015151515,275692.42500000005,175858.4,437108.86,64743.57174954,45.59651519926531
KY,2023.0,240,185634.823375,179334.22499999998,100233.82,292071.5,44873.19930926,-34.95134115491205
OR,2023.0,240,436457.63825,432508.015,281645.71,683214.94,108015.57254886,141.17427390114744
FL,2023.0,348,365875.3093390805,357558.29000000004,205940.2,996295.07,144494.26432114,-17.329095045787756
ID,2023.0,156,446787.91012820514,390187.38,306460.4,879824.93,150535.49623905,9.125530273679283
MO,2023.0,300,200156.07736666666,199925.43,83455.34,302366.8,47710.65285957,-48.761687269331986
WI,2023.0,276,274356.3508695652,274457.81,168451.42,406357.86,52759.15641577,37.280089881512325
KS,2023.0,216,174615.62166666667,174357.865,87086.34,306492.5,53928.17780394,-36.471887974330194
NE,2023.0,144,224087.80625,222361.67,169920.24,288981.49,37512.28336965,27.53176921499929
AK,2023.0,48,369774.72833333333,375590.015,291139.93,435072.45,50001.14817686,68.90951349663817
WY,2023.0,108,433263.8560185185,312134.105,261093.07,1388455.12,321531.58347997,-16.89499386718255
IN,2023.0,432,198264.41905092594,201342.81,126479.23,289623.36,43218.98845493,-35.49477395300972
NM,2023.0,216,263469.50550925924,222865.52500000002,134011.33,548385.87,124077.38061848,10.68958707787977
CA,2023.0,408,589673.126740196,501804.355,230039.75,1488524.19,279271.63838117,125.1601520692803
VT,2023.0,48,383071.346875,385192.695,301330.62,463742.5,52698.79483069,-23.23847109696766
NH,2023.0,60,379908.0865,424086.865,225922.59,476718.96,86728.91091001,10.097328039930753
NJ,2023.0,48,414080.0752083333,355513.69,230190.21,710041.51,173763.19046283,-16.169605960326074
IL,2023.0,312,153443.64451923076,135994.935,88562.23,316171.66,48494.8392537,-61.74692035066216
RI,2023.0,12,449781.07,449880.56,434629.1,467180.31,12235.53920555,230.8068495345066
VA,2023.0,168,282947.2460714286,280588.235,120189.62,552815.23,117821.08661761,-37.630504638831255
AR,2023.0,240,165513.11758333334,170495.605,52588.84,340143.19,61665.52603389,-39.23636712708214
WA,2023.0,240,453926.9745416667,432618.435,284756.4,720842.36,106746.25845376,153.74169322429162
GA,2023.0,444,218590.4194144144,202202.99,113490.32,388079.64,70417.85373479,-53.260662597515065
WV,2023.0,84,152667.09238095238,146972.505,127048.82,208742.33,23030.25561928,-27.31437601392541
MN,2023.0,252,265684.68960317463,265978.29000000004,172860.61,374967.61,50094.89621687,80.97146129475034
NY,2023.0,312,232429.0455448718,195010.8,124219.93,646886.3,107775.30957868,-26.681685185659344
SC,2023.0,180,257110.3365,237220.185,94664.26,507730.96,102264.98397297,21.64463968149457
NaN,2023.0,12,349978.68166666664,350029.42500000005,344535.58,355845.94,4433.57550695072,47.554654760934454
MI,2023.0,372,220114.76389784945,209149.58500000002,140884.79,391384.46,58281.72993064,-40.24799915035715
TX,2023.0,804,223999.5332960199,209580.215,99508.05,531677.03,80235.325616,0.20589569900413274
UT,2023.0,108,503707.0283333333,485185.885,244346.36,1083466.53,220229.76204136,131.50366793926614
OH,2023.0,528,179498.26681818182,170600.99,111991.59,312318.11,39005.34181544,-64.83801460959648
CT,2023.0,60,391988.7276666667,349207.78500000003,314100.37,612451.93,96932.91032589,104.69270723458291
ND,2023.0,84,268241.35583333333,275018.445,201851.56,322241.32,44415.94898386,-21.24504183089733
ME,2023.0,48,335748.965,296471.36,243032.41,516620.11,96975.87555205,7.8005367967228345
HI,2023.0,48,851711.5635416667,900543.3500000001,565580.86,1036181.8,177051.99397058,203.7539106644231
MS,2023.0,240,156215.284875,153543.26,52453.98,343807.2,57680.61042605,-82.94993128315255
LA,2023.0,204,183279.18039215685,172203.805,121115.57,283124.86,39357.26152768,12.153281752647427
AZ,2023.0,120,353511.7681666667,347207.48,248054.91,596790.35,98385.98494914,101.62590483990756
NC,2023.0,444,275399.73218468466,241694.495,98097.7,595050.5,114760.04448358,-30.389029925276954
MA,2023.0,72,647059.0730555556,538308.0700000001,319082.71,1469858.67,377898.90492679,122.72252001436775
IA,2023.0,228,197429.22666666665,179420.285,114660.5,360674.31,57320.31143341,-66.66959033328258
CO,2023.0,204,579046.469754902,502790.025,239870.1,1202626.03,278771.54828993,180.23031230833237
DE,2023.0,24,374229.22458333336,375463.91000000003,324074.73,421514.57,41679.93493848,-25.323914292054617
OK,2023.0,252,160306.6176190476,152976.13,104389.23,235302.31,38392.32237181,-59.25676851338388
MT,2023.0,84,456060.63488095236,431621.26,251080.75,689260.68,148158.84362992,182.1494176901978
NV,2023.0,108,420146.46805555554,390430.37,294586.77,673317.33,108407.83501977,-9.543294971151328
MD,2023.0,72,321696.1016666667,331656.245,147067.01,470649.59,103825.86698825,-15.053676536484595
PA,2023.0,408,211920.97203431372,192659.485,106373.58,355915.24,68533.89958358,-41.909887751397534
WI,2024.0,276,290334.1585869565,290185.66500000004,181016.46,430829.81,54619.49676268,50.6210114700556
WV,2024.0,84,159876.65488095238,151907.45,137441.01,216130.06,22845.21462735,-47.65163537626851
AK,2024.0,48,375225.84125,378702.99,291616.59,447514.72,52925.45783697,149.29849720997882
WA,2024.0,240,465792.8645833333,442086.275,294811.08,757910.76,111237.99852432,16.736938094943497
IL,2024.0,312,160745.94733974358,143569.535,92368.88,333077.22,51258.31681715,-67.52454371038775
VT,2024.0,48,393403.7160416667,392420.68999999994,313697.2,475983.94,55747.76183422,173.33144876453068
NaN,2024.0,12,361630.25,362596.635,356282.26,365188.64,2896.890386036222,-7.600021038646032
NY,2024.0,312,247453.32442307693,207618.07,132503.12,692575.73,114962.19539713,-42.7413136362945
CT,2024.0,60,428536.02283333335,380855.525,350936.85,642040.11,103949.87699565,83.44045149827278
NV,2024.0,108,434084.57944444445,402508.04000000004,315224.83,678560.08,108251.1703713,5.685230639623784
NM,2024.0,216,268934.8222222222,224568.975,138836.24,578618.35,128932.70121075,-44.207580300756234
DE,2024.0,24,386869.44083333336,388999.81,345829.53,425504.51,36790.3993868,73.22063744557768
NH,2024.0,60,407616.5428333333,461507.1,238438.98,507492.11,94707.38985136,18.639415273750394
NE,2024.0,144,233362.4203472222,231471.74,177265.0,298009.44,37744.51925722,-49.84438159239587
FL,2024.0,348,370289.6376149425,352310.31,217662.48,1003324.59,145021.63948912,52.20445917069618
ND,2024.0,84,273396.1030952381,284276.28500000003,201685.33,332047.43,46126.85372941,-19.310824312805362
NC,2024.0,444,287222.98423423426,254895.82,96664.29,607030.83,119297.23934201,-10.335179735446454
MT,2024.0,84,477053.40357142856,450550.03,267131.45,715180.05,154752.49066125,76.75850078671358
WY,2024.0,108,449496.4436111111,322659.135,271011.93,1421318.95,340707.10684588,-28.385503603229147
CO,2024.0,204,597631.2321078432,504359.08,239673.87,1286958.46,297628.22526541,56.3132808869645
MS,2024.0,240,158820.30941666666,153505.77,49060.82,381905.92,66627.88661886,-69.56419025905116
MO,2024.0,300,206945.64306666667,210163.445,81292.55,312740.94,50067.77526913,36.90915005996194
MN,2024.0,252,274759.5936111111,279771.37,181506.7,380726.38,50915.58956214,33.120852677305514
MI,2024.0,372,229667.21163978495,217907.04,150105.32,409519.52,61351.8229442,-22.112459184083054
HI,2024.0,48,878715.3935416667,924918.175,567436.08,1083745.03,193501.25849353,324.45538932565006
ME,2024.0,48,357653.74916666665,317703.76,260279.67,532083.0,100644.78528181,-65.6506090390104
MD,2024.0,72,334725.6,346887.68,149428.38,492776.56,108006.35363322,9.185890654866657
IA,2024.0,228,204212.25135964912,184172.82,119082.15,376316.02,59732.9379718,-46.907073782499275
MA,2024.0,72,687665.9126388889,575960.65,341975.3,1518829.81,397335.91141853,212.7283656730673
LA,2024.0,204,178583.8525,170859.36,115344.8,260582.01,39122.07319066,-70.33489006584044
KY,2024.0,240,192354.52266666666,181534.85499999998,97673.57,306018.65,49046.90690572,6.248118335454378
ID,2024.0,156,456417.655,394469.48,314431.69,913194.83,156721.39111484,117.29682710243168
KS,2024.0,216,183182.71759259258,190695.79499999998,85977.79,323499.4,56287.09614272,-51.65765549213085
IN,2024.0,432,209519.89645833333,214420.095,132363.52,301543.61,44001.10490475,12.44091407469159
GA,2024.0,444,230346.1730855856,210673.97,117179.84,400043.63,74000.516379,-1.747096045265717
OH,2024.0,528,190585.96823863636,183943.95,117829.88,323825.3,41740.60797389,-12.68786077368741
NJ,2024.0,48,443009.7289583333,388853.955,249652.94,746234.85,177575.60326248,111.39806718296525
OK,2024.0,252,165719.7761111111,156792.8,106258.99,243463.52,39027.77281525,-59.6782293239116
SC,2024.0,180,264883.746,246454.43,91865.65,519229.6,109416.34694466,57.184787821889785
AZ,2024.0,120,364566.7985,351839.45999999996,253590.48,617331.89,103506.40339644,42.76045271330686
TN,2024.0,312,269833.6769871795,259999.70500000002,146507.91,453508.4,70159.33243554,-26.102744416444924
RI,2024.0,12,484880.13333333336,485836.55000000005,468587.24,499961.36,10944.34477449,86.8604235531729
AR,2024.0,240,169898.96529166665,176892.39500000002,51377.43,353189.29,65219.1902176,-63.59014261071959
TX,2024.0,804,224583.35891791046,211170.59,98290.37,528034.53,79810.65761058,19.37799247955232
UT,2024.0,108,514595.7661111111,495468.165,254233.01,1114360.79,229091.78241109,134.62934161428444
CA,2024.0,408,610523.4986764706,491699.04000000004,227889.23,1604346.33,300834.88443433,-0.7607199142653176
PA,2024.0,408,219524.2936519608,204566.9,107920.01,372897.07,73875.76941184,-58.395912263729464
VA,2024.0,168,296161.2274404762,293159.585,124614.62,576247.66,122477.78830144,43.30743878897321
AL,2024.0,240,210853.74954166668,196051.77500000002,83404.12,384261.02,65848.90440999,-33.12455569208149
OR,2024.0,240,443509.54525,437608.95499999996,293325.33,691833.87,110056.10794496,123.21091201546119
SD,2024.0,132,292621.85795454547,277322.04000000004,174130.18,447122.82,69590.59328685,-36.62788733379551
GA,2025.0,296,232372.18327702704,213983.13,121163.4,402336.4,75313.89344155,-22.839479328797673
UT,2025.0,72,523869.27805555554,506147.5,267486.28,1119040.76,230245.23627374,136.53616993077912
IN,2025.0,288,218364.343125,223548.565,144987.64,305607.36,43776.69627498,-55.83331637516732
MN,2025.0,168,284007.77595238097,289984.71499999997,186309.67,383407.35,51567.13056232,29.718889047666195
AL,2025.0,160,213653.755,199312.66,80203.23,384062.68,66351.20427773,-31.267873894663712
WV,2025.0,56,163961.96660714285,156263.32,143552.73,218613.74,22893.76942379,-21.598898935973253
MI,2025.0,248,235661.41991935484,222472.015,159507.96,410760.16,62430.64676554,42.36995284625977
TN,2025.0,208,273151.26375,265404.33,153435.92,455277.87,68712.91334626,19.2978496643724
AR,2025.0,160,170918.910375,176432.97999999998,50557.14,358789.65,68623.32632545,-33.52294591425845
VA,2025.0,112,302836.72660714283,302110.64,130417.65,579042.54,125756.10508544,71.23252126671558
KY,2025.0,160,202784.0425,195081.445,95597.93,312785.71,50861.75923168,-35.42715178783508
ME,2025.0,32,364707.205625,324213.32999999996,275664.0,532512.0,100091.11146452,66.19383252979286
KS,2025.0,144,189557.81277777778,198923.20500000002,90695.21,328196.59,59635.03295217,-38.6443472265622
MD,2025.0,48,342896.7216666667,355909.98,158256.4,494351.16,109732.75420228,78.9182815549347
ID,2025.0,104,466041.87701923074,404258.31,323859.68,947680.67,160036.60354401,13.58442660135577
SD,2025.0,88,300152.63545454544,288348.8,179193.92,449979.15,68826.61399331,-28.67214034511746
TX,2025.0,536,223976.7066044776,210335.33000000002,98358.94,531325.76,80112.39348121,-27.055243510637105
IA,2025.0,152,209263.18815789474,189638.485,120690.18,374400.23,61329.05314359,-9.839927985469687
MA,2025.0,48,696548.389375,594529.395,362790.17,1502986.04,391706.55731915,213.50672043177315
LA,2025.0,136,178567.8219117647,171849.57,111971.26,256079.8,38934.69626883,-71.09485730306069
HI,2025.0,32,867994.72875,927914.895,564821.21,1068932.46,190190.40904666,439.9576472609154
MS,2025.0,160,162508.17675,158653.16999999998,45895.83,393384.64,73134.33874022,-82.9021852268036
SC,2025.0,120,265039.5949166667,249761.37,78331.42,518897.72,111346.06676453,57.42601928470765
OK,2025.0,168,169272.75208333333,160827.71500000003,108040.31,245463.22,39827.85930344,-35.60745002319613
CO,2025.0,136,602741.5711764706,504984.62,249741.19,1280378.82,300688.70674988,213.9910431482533
NaN,2025.0,8,364973.71,365132.07999999996,363505.42,366287.15,1079.357909711669,-27.694415722997668
NY,2025.0,208,254879.59971153847,214651.915,138767.86,704429.49,119214.33598401,-41.21252917574374
OR,2025.0,160,446324.7074375,440038.41500000004,303944.91,691196.98,107037.66728608,105.00092673293877
CA,2025.0,272,611250.8819852942,481126.405,229781.69,1608631.03,302498.87399119,9.3373643298847
CT,2025.0,40,443618.696,397259.705,374881.3,655999.09,104298.35764873,-17.431323479325567
NV,2025.0,72,445105.4536111111,408072.905,333855.43,685203.99,107596.22506642,2.7219473467614774
IL,2025.0,208,166214.51552884615,152727.71,94497.7,339815.52,53711.55462696,-62.573425452003484
NM,2025.0,144,272407.28506944445,232420.01,142853.23,586430.15,130581.43932574,52.17933274845803
AK,2025.0,32,383356.06,395111.29500000004,294795.25,460817.04,57447.49512995,69.99882884438394
WI,2025.0,184,303218.0638043478,305108.14,192757.16,436093.97,54544.2641174,-22.779190607547683
MO,2025.0,200,213351.17725,219606.78000000003,84956.07,315593.94,50446.16534868,-28.02329692023293
NJ,2025.0,32,458416.531875,407624.5,267805.75,751510.23,181686.93470182,85.61562625707637
DE,2025.0,16,392173.260625,391870.385,359210.03,425680.98,32775.34455314,-3.8648596931734946
NH,2025.0,40,422524.00225,478443.245,254900.6,513292.28,97109.72775746,22.092218068482005
PA,2025.0,272,226381.22216911765,216100.15,109033.36,380348.52,76683.23396247,-54.83264686911819
NE,2025.0,96,242190.76114583333,241427.08000000002,191813.43,299574.79,36894.23642817,11.719996492367102
WA,2025.0,160,472163.1621875,447976.08499999996,306409.77,761554.94,114065.07397605,85.55337081490609
FL,2025.0,232,359493.8255172414,337370.04500000004,216788.79,971995.41,137776.1536952,-24.69016621724348
ND,2025.0,56,285330.7317857143,305902.985,213194.54,342593.6,49134.74881629,-9.327164775402641
RI,2025.0,8,503176.25875,503143.815,501372.4,504804.35,968.567297896928,64.47822991985515
NC,2025.0,296,289547.5139189189,260024.615,98116.84,604235.78,120413.29280681,-48.32002158269599
AZ,2025.0,80,365869.777875,348539.21499999997,258312.78,621904.38,104403.64723517,34.04085417067149
MT,2025.0,56,483693.17517857143,462892.485,273253.05,712238.45,151124.02108448,32.809298087160734
OH,2025.0,352,198419.10849431818,191236.59,125305.65,325967.47,43291.88914132,-58.68660732308064
VT,2025.0,32,389001.72625,386953.83,312165.13,474659.61,57909.96507215,102.3429878142044
WY,2025.0,72,462167.56652777776,351105.815,290563.39,1394010.07,331570.7600872,-9.264158207194907
